Review,Date,Stars,Restaurant
"Nice ambience, i ordered their signature dishes “little italy” pizza and Paccheri Salsiccia E Porcini. No regrets. Ideal place to bring your date too. Will definitely come back again.",a month ago, 5 stars ,LittleItaly
thank you so much David! See you soon again :),a month ago, 5 stars ,LittleItaly
,a month ago, 5 stars ,LittleItaly
Authentic and delicious Italian cuisine with awesome customer service! 👍😊,a month ago, 5 stars ,LittleItaly
"I’ve enjoyed my meal here so much! First time here and it was absolutely a great experience. Staff were attentive, boss is nice to check in and the whole vibe is just chill. Great night out! …",a month ago, 5 stars ,LittleItaly
thanks so much Carrine. See you soon again !,a month ago, 4 stars ,LittleItaly
,2 months ago, 5 stars ,LittleItaly
Thank you so much Grace. See you soon again!,3 months ago, 5 stars ,LittleItaly
Truly authentic Italian fare. Highly recommend their signature Linguine carbonara in wheel cheese (good for 2 to share) and Parma ham burrata for starters. Quality ingredients. Call to make reservations beforehand.,3 months ago, 5 stars ,LittleItaly
Thank you so much Vicki! See you soon again :),3 months ago, 5 stars ,LittleItaly
Food is great! Service is excellent! They sell hard-to-find Italian ingredients too!,3 months ago, 5 stars ,LittleItaly
"Thank you so much Jon, we really appreciate your feedback. See you soon again!",3 months ago, 5 stars ,LittleItaly
"I love this place… I went 6 times already…
Friendly staff, great food … it’s a good restaurant
Tks guys good job … cheers",4 months ago, 5 stars ,LittleItaly
thanks so much Federico! we look forward to seeing you soon again!,4 months ago, 5 stars ,LittleItaly
I love the ambiance and definitely the food. The restaurant is also very accessible by public transport. Such a wonderful restaurant perfect for both family and intimate dinners. Superb wine and cheese collection. Highly recommended. Definitely I will dine again! Grazie!,4 months ago, 5 stars ,LittleItaly
Thank you so much Ken. See you soon again!,5 months ago, 5 stars ,LittleItaly
Beautiful relaxing place. I love love love the Antipasti (appetiser) and Calamarata (pasta) - and the serving is HUGE! Highly recommended! 👌😋👍,5 months ago, 3 stars ,LittleItaly
Thank you so much Chris! See you soon again :),5 months ago, 5 stars ,LittleItaly
Delicious food,4 days ago, 5 stars ,GracePot
Thank you for the rating,a week ago, 5 stars ,GracePot
Very best service and the food are excellent very delicious . One time buy we go again 👍👌,2 weeks ago, 5 stars ,GracePot
Thank you vativashaki Naraya,3 weeks ago, 3 stars ,GracePot
"Really delicious Indian food, very spicy too so not for those who can't take a good dose of chilli. The ikan bilis claypot rice is really good, something different. If driving to takeaway, go in pairs so someone can run down as parking is almost always an issue.",a month ago, 4 stars ,GracePot
"Thank you Tricia Ling, do come enjoy our other dishes too.",a month ago, 5 stars ,GracePot
,a month ago, 5 stars ,GracePot
Thank you,a month ago, 5 stars ,GracePot
"The food is delicious. One recommendation : if you are visiting for meal, reach at the restaurant by 8pm.",a month ago, 5 stars ,GracePot
Thank you Ranjan satapathy.,a month ago, 5 stars ,GracePot
,a month ago, 5 stars ,GracePot
Thank you for the rating.,a month ago, 4 stars ,GracePot
,a month ago, 4 stars ,GracePot
Thank you for the rating and support.,a month ago, 4 stars ,GracePot
The food is fantastic. Authentic Indian food,2 months ago, 5 stars ,GracePot
"Thank you Mahendra Arul, looikg forward to see you come dine with us again.",2 months ago, 5 stars ,GracePot
"Ordered their chicken sati soru. Can be shared by 2. Full of flavours,  not too spicy, absolutely loved it. Bru coffee was spot on!! Looking forward to trying out other dishes from this place.",2 months ago, 4 stars ,GracePot
"Thank you, Manpreet Kaur. Do come and dine with us again to taste the other dishes.",2 months ago, 5 stars ,GracePot
Standard has dropped..  service is good.. staff are nice..,2 months ago, 5 stars ,GracePot
"(Translated by Google) Thank you Gowri Balaraj.

(Original)
Thank you Gowri Balaraj.",2 months ago, 5 stars ,GracePot
limited number of tables available here. ordered 2 veg meals + mutton masala + chicken 65 + masala chai. everything was delicious esp the 3 kinds of veggies and the gravy. crab rassam is recommended too. ordered for take away the mutton …,2 months ago, 5 stars ,GracePot
"Thank you Filzah Nadia, its our pleasure to have you all, do come and dine with us again.",2 months ago, 5 stars ,GracePot
Nice food,2 months ago, 5 stars ,GracePot
Thank you for the rating and support.,2 months ago, 5 stars ,GracePot
Pretty authentic Indian cuisine served.. reasonably priced.,2 months ago, 5 stars ,GracePot
"Thank you Lyon NG, do come and dine with us again.",2 months ago, 5 stars ,GracePot
"(Translated by Google) Best ever sold question

(Original)
Best ever satti soru",2 months ago, 5 stars ,GracePot
Thank you for the support and rating.,3 months ago, 5 stars ,GracePot
Food is good here!,3 months ago, 5 stars ,GracePot
Thank you Shohan Desmond.,3 months ago, 5 stars ,GracePot
Nice food and environment... But to pricey,3 months ago, 5 stars ,GracePot
Thank you for the support and comments.,3 months ago, 5 stars ,GracePot
Love to visit again. I tried Mutton kothu parotaa Very Affordable price and same time very tasty😋😋,4 months ago, 5 stars ,GracePot
"Thank you Ramesh Manokar, do come back and have more.",4 months ago, 5 stars ,GracePot
"Nice food, great service",4 months ago, 3 stars ,GracePot
Thank you Derrick Wong.,4 months ago, 3 stars ,GracePot
Excellent portion sizes. The satti sorus are excellent; especially the mutton. Their karuvvadu (salted fish) curry is a must try. The restaurant ambience itself is nothing to crow about. But the quality of food makes up for it.,4 months ago, 5 stars ,GracePot
"Thank you, much appreciate it. Do come and enjoy our food again.",4 months ago, 5 stars ,GracePot
,4 months ago, 5 stars ,GracePot
Thank you for the support and rating.,4 months ago, 5 stars ,GracePot
Dining experiences @ Tasha’s have been great so far! One of our frequent go to joints. Service is always good! Friendly and alway ready to take feedback. The aunties always come forward to check if the meals are all good. We had tried the …,a day ago, 4 stars ,Tashas
"Hi Lillian, we are very thankful for the feedback on our foods and service from our staffs. We hope to see you often and also do rope in more family and friends to try our signature dishes.",a week ago, 5 stars ,Tashas
"The quality of the food is fantastic! The thosai and mee goreng are one of a kind, they have their own unique flavours. Totally worth a try👍👍",a week ago, 5 stars ,Tashas
"Very kind uncle serving us ✌🏿the plain Prata alone, with special fluffy texture  is worth our trip to here.",3 weeks ago, 4 stars ,Tashas
"Hi Chik, thanks for the review. Hope to see you again with more family and friends to enjoy our signature dishes.",4 weeks ago, 5 stars ,Tashas
,a month ago, 4 stars ,Tashas
"Simply amazing food, nice ambience a d great service.",a month ago, 5 stars ,Tashas
"Hi Antonio, thanks for the review. Do swing by with more family and friends to enjoy our signature dishes.",a month ago, 5 stars ,Tashas
Their masala mutton briyani is nice,a month ago, 4 stars ,Tashas
"Hi Lam, thanks for the review. Hope to see you soon with more family and friends to try our signature dishes.",a month ago, 5 stars ,Tashas
"The Tasha Murtabak is a huge portion with loads of ingredients inside such as chicken, cheese, capsicum, mushrooms and others. We tried the chicken bryani, limau O and tasha's teh. Highly recommended as well. The staff are friendly and warm!! Homey feels.",a month ago, 4 stars ,Tashas
"Hi Joven, thanks for the review. Hope to see you again with more family and friends to enjoy our other signature dishes.",2 months ago, 4 stars ,Tashas
"Clean, air-conditioned eatery that my family frequents. Manager is very attentive and friendly. Kids love the coin prata and chicken chop.",2 months ago, 4 stars ,Tashas
"Hi Eugene, thanks for the review. Hope to see you again. There are more signature dishes that you will want to savor.",3 months ago, 4 stars ,Tashas
Clean and neat Indian restaurant near spring leaf nature park. The coin prata was one of the best we had recently. They also serve different variety of thosai. The oothappam we had was good. Overall good selection if you are a meat and fish …,4 months ago, 3 stars ,Tashas
"Hi Babu, thanks for the review. Do swing by with more family and friends and enjoy our signature dishes.",4 months ago, 5 stars ,Tashas
Here for a slightly late lunch at 1.00pm and we were surprised to know that the lunch time crowd just left 😆 delighted cos we were famished! …,4 months ago, 5 stars ,Tashas
"Hi, thanks for the review. Hope to see you again. There are more signature dishes that you will want to savor.",4 months ago, 1 star ,Tashas
"We were invited by a friend to have dinner at her neighborhood's Indian restaurant, Tasha's. The restaurant itself is bright and clean, simple layout. Ordered to share. Their claypot fish head curry was fresh, though we wished the gravy was less diluted. Masala squid was a yummy rice-topper. Prices are easy-on-the-wallet too.",5 months ago, 5 stars ,Tashas
"Hi Sierra, thanks for the review. There are more signature dishes that your will savor. Do bring more family and friends to enjoy our authentic home cooked specialties.",5 months ago, 5 stars ,Tashas
Tasted the cheese prata with teh halia Ice. Superb nicely tasting food. Only reason I'm not giving 5 star cause I thought it's halal but they sell alcohol so by the time I realise too late. So Muslim friends just take note ya. Unless u don't mind the food is great.,6 months ago, 1 star ,Tashas
"Hi Dan, thanks for the review on our food. Sorry, we are not halal certified, but rest assured we do not serve Pork, Lard and Beef in our restaurant. We have many Muslim customers who love our Prata verities, combos and Signature dishes. To all my Muslim friends, we are similar to Muthu's Curry and Apollo Banana Leave restaurants concept. Do follow us on our 'tashasbrooks' Instagram page.",6 months ago, 4 stars ,Tashas
"tasty foods, friendly staff, quite reasonable price. must visit!",6 months ago, 5 stars ,Tashas
"Hi Yuriko, thanks for the review. Do swing by with more family and friends to enjoy more of our signature dishes.",6 months ago, 5 stars ,Tashas
The food are tasty,6 months ago, 5 stars ,Tashas
Hi thanks for the review. Do come and enjoy more of our signature dishes.,6 months ago, 5 stars ,Tashas
,7 months ago, 3 stars ,Tashas
"Had seafood kway teow goreng...wasn't too dry, just the way I liked it. Definitely coming back to eat more😍Love their bru coffee too!",7 months ago, 4 stars ,Tashas
"Hi Preveena, thanks for the review. Hope to see you again with family and friends. We have more signature dishes that will keep you craving and coming back.",7 months ago, 4 stars ,Tashas
"Awesome fish head curry, flavourful briyani, homemade dough for prata. A GREAT FIND in this area. Will come back again! Friendly staff. Thank you!",7 months ago, 4 stars ,Tashas
"Hi Kiat Tang, thanks for the review. Glad to hear that our staffs and foods have made you and your friends happy. Do swing by with more family and friends to enjoy the other specialties.",7 months ago, 5 stars ,Tashas
"Food was ok but not the very rude male staff, telling us off when asking him politely has store opened for biz yet. Bad attitude.",8 months ago, 5 stars ,Tashas
"Hi Steve, firstly my apologies for the bad experience that you had at our restaurant. We will look into the matter and rest assured that the customer service standard will be delivered on your next visit. Do swing by and will give some complimentary dish on the house. Cheers",8 months ago, 5 stars ,Tashas
"Excellent food , value for.money",8 months ago, 1 star ,Tashas
"Hi Adelene, thanks for the review. Hope to see you soon once the dining in opens up. Do drop by with family and friends to enjoy our signature dishes.",8 months ago, 5 stars ,Tashas
All food are Delicious!!! 👍,8 months ago, 5 stars ,Tashas
"Hi Nee Yow, thanks for the review....Do come with your family and friends once the dining is open, more varieties to taste...",8 months ago, 5 stars ,Tashas
"Service without a smile and no Ps and Qs.
No apology for serving cold gravy.
Coffee was diluted.",9 months ago, 5 stars ,Tashas
,9 months ago, 4 stars ,Tashas
"Honestly my favourite Indian restaurant. Today I decided to go to Tasha’s and I didn’t bring enough,I will usually eat briyani which cost $8+ and teh ice,the staffs there were very kind to give me a free drink.",9 months ago, 5 stars ,Tashas
"Hi Clement, thanks for the review. It's always our pleasure to be at your service. Do swing by with family and friends.",9 months ago, 5 stars ,Tashas
Always the best.,9 months ago, 5 stars ,Tashas
