feature,place,category,pred,,,,,,,
salsa,Comida_Mexicana,food,0.33865353,,,,,,,
pitcher,Comida_Mexicana,price,0.46007824,,,,,,,
fingers,Comida_Mexicana,service,-0.003126025,,,,,,,
instagram,Comida_Mexicana,Non-Categorised,-0.002194785,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
updates,Comida_Mexicana,price,0.4522988,,,,,,,
week,Comida_Mexicana,price,0.068116456,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
service,Comida_Mexicana,service,-0.002765022,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
week,Comida_Mexicana,price,0.068116456,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.16135672,,,,,,,
seats,Comida_Mexicana,price,-0.002447814,,,,,,,
cspacity,Comida_Mexicana,food,-0.002447814,,,,,,,
Home,Comida_Mexicana,Non-Categorised,0.0609591,,,,,,,
style,Comida_Mexicana,price,0.0609591,,,,,,,
food,Comida_Mexicana,food,0.0609591,,,,,,,
Dining,Comida_Mexicana,Non-Categorised,-0.00435283,,,,,,,
area,Comida_Mexicana,price,-0.00435283,,,,,,,
job,Comida_Mexicana,price,0.47011927,,,,,,,
interview,Comida_Mexicana,price,-0.003318034,,,,,,,
seat,Comida_Mexicana,price,0.42344937,,,,,,,
capacity,Comida_Mexicana,price,0.22594836,,,,,,,
measures,Comida_Mexicana,food,0.42344937,,,,,,,
judgement,Comida_Mexicana,price,-0.061695255,,,,,,,
end,Comida_Mexicana,price,-0.061695255,,,,,,,
review,Comida_Mexicana,price,0.000242747,,,,,,,
restaurant,Comida_Mexicana,ambience,0.22594836,,,,,,,
position,Comida_Mexicana,price,-0.003318034,,,,,,,
chef,Comida_Mexicana,food,-0.003318034,,,,,,,
applications,Comida_Mexicana,price,0.47011927,,,,,,,
one,Comida_Mexicana,price,-0.058852606,,,,,,,
portions,Comida_Mexicana,food,0.3941077,,,,,,,
group,Comida_Mexicana,price,-0.15934137,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
food,Comida_Mexicana,food,0.6947908,,,,,,,
ambience,Comida_Mexicana,ambience,-0.001689784,,,,,,,
guacomole,Comida_Mexicana,food,0.29565853,,,,,,,
lighting,Comida_Mexicana,ambience,0.035310894,,,,,,,
parts,Comida_Mexicana,price,-0.003000401,,,,,,,
food,Comida_Mexicana,food,0.50727326,,,,,,,
investigation,Comida_Mexicana,price,0.14474125,,,,,,,
visit,Comida_Mexicana,price,0.20832673,,,,,,,
Fridays,Comida_Mexicana,food,0.9341694,,,,,,,
day,Comida_Mexicana,price,0.9341694,,,,,,,
ground,Comida_Mexicana,price,-0.002117246,,,,,,,
bill,Comida_Mexicana,price,0.009943612,,,,,,,
request,Comida_Mexicana,price,0.009943612,,,,,,,
owner,Comida_Mexicana,price,0.025422245,,,,,,,
clients,Comida_Mexicana,price,-0.003333069,,,,,,,
table,Comida_Mexicana,price,-0.009621143,,,,,,,
question,Comida_Mexicana,price,-0.005104445,,,,,,,
race,Comida_Mexicana,price,0.013879925,,,,,,,
restaurant,Comida_Mexicana,ambience,0.003499828,,,,,,,
Service,Comida_Mexicana,Non-Categorised,-0.005157627,,,,,,,
priority,Comida_Mexicana,price,-0.005157627,,,,,,,
feedback,Comida_Mexicana,service,-0.000270009,,,,,,,
dining,Comida_Mexicana,ambience,0.2503726,,,,,,,
experience,Comida_Mexicana,price,0.2503726,,,,,,,
time,Comida_Mexicana,price,-0.051906906,,,,,,,
slot,Comida_Mexicana,price,-0.009621143,,,,,,,
reservation,Comida_Mexicana,price,-0.004452437,,,,,,,
reservations,Comida_Mexicana,price,0.012153216,,,,,,,
protocols,Comida_Mexicana,service,0.012153216,,,,,,,
hand,Comida_Mexicana,price,-0.051906906,,,,,,,
orders,Comida_Mexicana,price,-0.051906906,,,,,,,
manager,Comida_Mexicana,price,0.025422245,,,,,,,
830pm,Comida_Mexicana,food,-0.001569323,,,,,,,
situation,Comida_Mexicana,price,-0.052864052,,,,,,,
seating,Comida_Mexicana,ambience,-0.003967904,,,,,,,
diner,Comida_Mexicana,ambience,0.2765205,,,,,,,
length,Comida_Mexicana,price,0.2765205,,,,,,,
stay,Comida_Mexicana,price,0.2765205,,,,,,,
meals,Comida_Mexicana,price,0.003485106,,,,,,,
cashiering,Comida_Mexicana,food,-0.002188221,,,,,,,
place,Comida_Mexicana,ambience,0.1981166,,,,,,,
years,Comida_Mexicana,price,0.1981166,,,,,,,
diners,Comida_Mexicana,food,0.88962984,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
photos,Comida_Mexicana,service,-0.004747897,,,,,,,
time,Comida_Mexicana,price,-0.13612208,,,,,,,
bit,Comida_Mexicana,price,-0.13612208,,,,,,,
homesick,Comida_Mexicana,food,-0.13612208,,,,,,,
place,Comida_Mexicana,ambience,-0.13612208,,,,,,,
restaurants,Comida_Mexicana,price,-0.004390657,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
restaurant,Comida_Mexicana,ambience,0.48252854,,,,,,,
Fish,Comida_Mexicana,food,-0.002341114,,,,,,,
passionfruit,Comida_Mexicana,food,-7.70E-05,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
Lian,Comida_Mexicana,Non-Categorised,-7.70E-05,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
proprieters,Comida_Mexicana,food,-0.002859779,,,,,,,
attention,Comida_Mexicana,price,0.001955219,,,,,,,
advice,Comida_Mexicana,price,-7.70E-05,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
area,Comida_Mexicana,price,-0.003404163,,,,,,,
go,Comida_Mexicana,price,-0.004631214,,,,,,,
eatery,Comida_Mexicana,ambience,-0.004631214,,,,,,,
portion,Comida_Mexicana,price,-0.000632621,,,,,,,
chance,Comida_Mexicana,price,-0.001374111,,,,,,,
crab,Comida_Mexicana,food,-0.003561966,,,,,,,
enchilada,Comida_Mexicana,food,-0.003561966,,,,,,,
fish,Comida_Mexicana,food,-0.000563338,,,,,,,
salsa,Comida_Mexicana,food,-0.000563338,,,,,,,
words,Comida_Mexicana,price,0.3920152,,,,,,,
care,Comida_Mexicana,price,-0.001528658,,,,,,,
years,Comida_Mexicana,price,0.010789871,,,,,,,
outlet,Comida_Mexicana,price,-0.12564999,,,,,,,
name,Comida_Mexicana,price,0.010763206,,,,,,,
well,Comida_Mexicana,Non-Categorised,0.010763206,,,,,,,
food,Comida_Mexicana,food,0.6288562,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.008442752,,,,,,,
group,Comida_Mexicana,price,-0.008442745,,,,,,,
atmosphere,Comida_Mexicana,ambience,-0.21125475,,,,,,,
friendliness,Comida_Mexicana,ambience,-0.001617953,,,,,,,
Portion,Comida_Mexicana,food,-0.001328565,,,,,,,
value,Comida_Mexicana,price,-0.07389576,,,,,,,
place,Comida_Mexicana,ambience,0.105953425,,,,,,,
food,Comida_Mexicana,food,0.105953425,,,,,,,
e,Comida_Mexicana,service,0.44226298,,,,,,,
interior,Comida_Mexicana,ambience,0.44226298,,,,,,,
resturant,Comida_Mexicana,food,0.6372974,,,,,,,
east,Comida_Mexicana,price,0.6372974,,,,,,,
service,Comida_Mexicana,service,0.9851279,,,,,,,
staff,Comida_Mexicana,service,0.034580596,,,,,,,
family,Comida_Mexicana,price,0.034580596,,,,,,,
guacamole,Comida_Mexicana,food,0.8220656,,,,,,,
Portions,Comida_Mexicana,food,0.001099952,,,,,,,
food,Comida_Mexicana,food,0.9851279,,,,,,,
salsa,Comida_Mexicana,food,0.000244819,,,,,,,
variety,Comida_Mexicana,price,-0.10549667,,,,,,,
food,Comida_Mexicana,food,-0.10549667,,,,,,,
birthday,Comida_Mexicana,price,0.3317553,,,,,,,
terms,Comida_Mexicana,price,0.44404903,,,,,,,
taste,Comida_Mexicana,price,0.44404903,,,,,,,
service,Comida_Mexicana,service,0.9843415,,,,,,,
place,Comida_Mexicana,ambience,0.7164345,,,,,,,
food,Comida_Mexicana,food,0.9875786,,,,,,,
staff,Comida_Mexicana,service,0.36819962,,,,,,,
atmosphere,Comida_Mexicana,ambience,0.7904086,,,,,,,
restaurant,Comida_Mexicana,ambience,0.97449744,,,,,,,
quality,Comida_Mexicana,price,0.011833526,,,,,,,
staff,Comida_Mexicana,service,0.3447089,,,,,,,
needs,Comida_Mexicana,price,0.3447089,,,,,,,
variety,Comida_Mexicana,price,0.69095093,,,,,,,
food,Comida_Mexicana,food,-0.003321372,,,,,,,
home,Comida_Mexicana,price,0.003810532,,,,,,,
delivery,Comida_Mexicana,service,0.003810532,,,,,,,
today,Comida_Mexicana,price,0.003810532,,,,,,,
time,Comida_Mexicana,price,-0.003321372,,,,,,,
place,Comida_Mexicana,ambience,0.48522678,,,,,,,
evennGreater,Comida_Mexicana,food,0.48522678,,,,,,,
food,Comida_Mexicana,food,0.48522678,,,,,,,
names,Comida_Mexicana,price,0.34118655,,,,,,,
Muchachos,Comida_Mexicana,Non-Categorised,-7.70E-05,,,,,,,
boxes,Comida_Mexicana,price,-0.006526411,,,,,,,
quality,Comida_Mexicana,price,-0.006526411,,,,,,,
ones,Comida_Mexicana,price,0.47012487,,,,,,,
mention,Comida_Mexicana,price,0.01704558,,,,,,,
affordability,Comida_Mexicana,price,-7.70E-05,,,,,,,
food,Comida_Mexicana,food,0.9869817,,,,,,,
experience,Comida_Mexicana,price,0.6978998,,,,,,,
food,Comida_Mexicana,food,0.6812403,,,,,,,
choices,Comida_Mexicana,food,0.6812403,,,,,,,
vegetarians,Comida_Mexicana,food,0.6812403,,,,,,,
Drinks,Comida_Mexicana,food,0.28107357,,,,,,,
specials,Comida_Mexicana,price,0.28107357,,,,,,,
places,Comida_Mexicana,price,0.28107357,,,,,,,
staff,Comida_Mexicana,service,0.37172332,,,,,,,
staff,Comida_Mexicana,service,0.1991722,,,,,,,
food,Comida_Mexicana,food,0.1991722,,,,,,,
dishes,Comida_Mexicana,food,-0.07021842,,,,,,,
menu,Comida_Mexicana,food,-0.07021842,,,,,,,
food,Comida_Mexicana,food,0.9788947,,,,,,,
island,Comida_Mexicana,price,0.008758031,,,,,,,
food,Comida_Mexicana,food,0.9742006,,,,,,,
food,Comida_Mexicana,food,0.70580685,,,,,,,
Damage,Comida_Mexicana,food,-0.004177459,,,,,,,
drinks,Comida_Mexicana,price,-0.003199883,,,,,,,
eatery,Comida_Mexicana,ambience,0.001690514,,,,,,,
outlay,Comida_Mexicana,price,0.001690514,,,,,,,
hip,Comida_Mexicana,price,-7.70E-05,,,,,,,
shrimp,Comida_Mexicana,food,0.9225949,,,,,,,
tacos,Comida_Mexicana,food,0.9225949,,,,,,,
meal,Comida_Mexicana,food,0.23814932,,,,,,,
words,Comida_Mexicana,price,0.23814932,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.007556818,,,,,,,
minute,Comida_Mexicana,price,-0.006138906,,,,,,,
walk,Comida_Mexicana,service,-0.006138906,,,,,,,
food,Comida_Mexicana,food,0.97608805,,,,,,,
visit,Comida_Mexicana,price,0.080388695,,,,,,,
times,Comida_Mexicana,price,0.080388695,,,,,,,
staff,Comida_Mexicana,service,0.6023296,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
treat,Comida_Mexicana,price,0.688167,,,,,,,
vegetables,Comida_Mexicana,food,0.34489575,,,,,,,
beans,Comida_Mexicana,food,-0.002188221,,,,,,,
notch,Comida_Mexicana,price,0.4988592,,,,,,,
sauces,Comida_Mexicana,food,-0.002541691,,,,,,,
food,Comida_Mexicana,food,0.97608805,,,,,,,
service,Comida_Mexicana,service,0.79259217,,,,,,,
Staff,Comida_Mexicana,food,0.36621073,,,,,,,
menu,Comida_Mexicana,food,-0.003590196,,,,,,,
water,Comida_Mexicana,price,-0.009224974,,,,,,,
glasses,Comida_Mexicana,ambience,-0.009224974,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
Food,Comida_Mexicana,food,-0.001612589,,,,,,,
chicken,Comida_Mexicana,food,-0.44355968,,,,,,,
serve,Comida_Mexicana,service,0.69176614,,,,,,,
cosy,Comida_Mexicana,food,-0.004614525,,,,,,,
restaurant,Comida_Mexicana,ambience,0.7008254,,,,,,,
staff,Comida_Mexicana,service,0.47918037,,,,,,,
food,Comida_Mexicana,food,0.979199,,,,,,,
😋,Comida_Mexicana,food,0.979199,,,,,,,
Food,Comida_Mexicana,food,0.6941788,,,,,,,
Drinks,Comida_Mexicana,food,-0.23421142,,,,,,,
price,Comida_Mexicana,price,-0.23421142,,,,,,,
Ambience,Comida_Mexicana,Non-Categorised,-0.15476245,,,,,,,
food,Comida_Mexicana,food,0.6887002,,,,,,,
mole,Comida_Mexicana,food,0.5902571,,,,,,,
churros,Comida_Mexicana,food,-0.002188221,,,,,,,
food,Comida_Mexicana,food,0.9993588,,,,,,,
owner,Comida_Mexicana,price,-0.002156653,,,,,,,
recommendation,Comida_Mexicana,price,-0.002156653,,,,,,,
dishes,Comida_Mexicana,food,-0.002156653,,,,,,,
celebration,Comida_Mexicana,ambience,-0.002283283,,,,,,,
ambience,Comida_Mexicana,ambience,0.17885077,,,,,,,
service,Comida_Mexicana,service,0.6935057,,,,,,,
family,Comida_Mexicana,price,0.7735765,,,,,,,
meal,Comida_Mexicana,food,0.7735765,,,,,,,
lady,Comida_Mexicana,ambience,0.21297348,,,,,,,
boss,Comida_Mexicana,price,0.21297348,,,,,,,
suggestions,Comida_Mexicana,price,0.21297348,,,,,,,
orders,Comida_Mexicana,price,0.21297348,,,,,,,
portion,Comida_Mexicana,price,-0.002930425,,,,,,,
price,Comida_Mexicana,price,-0.001767911,,,,,,,
visit,Comida_Mexicana,price,0.23054427,,,,,,,
food,Comida_Mexicana,food,0.33004457,,,,,,,
service,Comida_Mexicana,service,0.79016274,,,,,,,
staff,Comida_Mexicana,service,0.4344543,,,,,,,
notch,Comida_Mexicana,price,0.42888135,,,,,,,
produce,Comida_Mexicana,price,0.42888135,,,,,,,
dish,Comida_Mexicana,Non-Categorised,0.42888135,,,,,,,
sparkle,Comida_Mexicana,ambience,0.42888135,,,,,,,
food,Comida_Mexicana,food,0.47234073,,,,,,,
places,Comida_Mexicana,price,0.47234073,,,,,,,
place,Comida_Mexicana,ambience,0.78659093,,,,,,,
food,Comida_Mexicana,food,-0.18074045,,,,,,,
restaurant,Comida_Mexicana,ambience,1.0323523,,,,,,,
value,Comida_Mexicana,price,1.0323523,,,,,,,
money,Comida_Mexicana,price,1.0323523,,,,,,,
cuisine,Comida_Mexicana,food,0.44880697,,,,,,,
time,Comida_Mexicana,price,-0.002903126,,,,,,,
restaurant,Comida_Mexicana,ambience,0.5933015,,,,,,,
quantity,Comida_Mexicana,price,0.17869371,,,,,,,
ratings,Comida_Mexicana,price,-0.002821021,,,,,,,
food,Comida_Mexicana,food,0.79143274,,,,,,,
staff,Comida_Mexicana,service,0.055572264,,,,,,,
suggestions,Comida_Mexicana,price,0.055572264,,,,,,,
friends,Comida_Mexicana,service,0.055572264,,,,,,,
stars,Comida_Mexicana,price,-0.002437405,,,,,,,
end,Comida_Mexicana,price,-0.003885008,,,,,,,
lunch,Comida_Mexicana,price,0.49463078,,,,,,,
food,Comida_Mexicana,food,0.6862434,,,,,,,
stuff,Comida_Mexicana,price,0.18342279,,,,,,,
Portions,Comida_Mexicana,food,0.17577925,,,,,,,
fare,Comida_Mexicana,price,0.5193025,,,,,,,
food,Comida_Mexicana,food,0.9814211,,,,,,,
specials,Comida_Mexicana,price,-0.098712794,,,,,,,
menu,Comida_Mexicana,food,-0.098712794,,,,,,,
couple,Comida_Mexicana,price,-0.098712794,,,,,,,
weeks,Comida_Mexicana,price,-0.098712794,,,,,,,
staff,Comida_Mexicana,service,0.20328665,,,,,,,
members,Comida_Mexicana,service,0.20328665,,,,,,,
restaurants,Comida_Mexicana,price,-0.001077682,,,,,,,
service,Comida_Mexicana,service,-0.002765022,,,,,,,
food,Comida_Mexicana,food,0.000928476,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.026354395,,,,,,,
door,Comida_Mexicana,price,0.005304225,,,,,,,
house,Comida_Mexicana,price,0.005304225,,,,,,,
restuarant,Comida_Mexicana,food,0.38690203,,,,,,,
food,Comida_Mexicana,food,0.38690203,,,,,,,
thing,Comida_Mexicana,price,-0.026354395,,,,,,,
Mondays,Comida_Mexicana,Non-Categorised,-0.026354395,,,,,,,
delicacies,Comida_Mexicana,food,0.6053558,,,,,,,
restaurant,Comida_Mexicana,ambience,0.6053558,,,,,,,
diversity,Comida_Mexicana,price,0.6053558,,,,,,,
owner,Comida_Mexicana,price,-0.000816964,,,,,,,
hospitality,Comida_Mexicana,price,-0.000816964,,,,,,,
food,Comida_Mexicana,food,0.59522635,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
drink,Comida_Mexicana,price,0.78966343,,,,,,,
variations,Comida_Mexicana,price,0.78966343,,,,,,,
chimmies,Comida_Mexicana,food,0.5050392,,,,,,,
service,Comida_Mexicana,service,-0.002831586,,,,,,,
experience,Comida_Mexicana,price,0.35282716,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
crab,Comida_Mexicana,food,-0.003975004,,,,,,,
nuance,Comida_Mexicana,price,-0.002150267,,,,,,,
salt,Comida_Mexicana,price,-0.07507449,,,,,,,
service,Comida_Mexicana,service,-0.002765022,,,,,,,
amount,Comida_Mexicana,price,-0.07507449,,,,,,,
chorizo,Comida_Mexicana,food,-0.07507449,,,,,,,
kick,Comida_Mexicana,price,0.47981834,,,,,,,
spice,Comida_Mexicana,food,0.4798183,,,,,,,
quesadillas,Comida_Mexicana,food,-0.002020985,,,,,,,
tortilla,Comida_Mexicana,food,-0.001792796,,,,,,,
texture,Comida_Mexicana,food,-0.001792796,,,,,,,
wine,Comida_Mexicana,food,-0.01250834,,,,,,,
food,Comida_Mexicana,food,0.5822583,,,,,,,
bit,Comida_Mexicana,price,-0.008737147,,,,,,,
staff,Comida_Mexicana,service,0.36621073,,,,,,,
guacamole,Comida_Mexicana,food,0.79262924,,,,,,,
hand,Comida_Mexicana,price,-0.000933059,,,,,,,
saucy,Comida_Mexicana,food,0.1789943,,,,,,,
sauce,Comida_Mexicana,food,-0.002357401,,,,,,,
outside,Comida_Mexicana,price,0.011170909,,,,,,,
burritos,Comida_Mexicana,food,0.011170909,,,,,,,
Thanks,Comida_Mexicana,food,0.18452036,,,,,,,
cream,Comida_Mexicana,food,0.011170909,,,,,,,
location,Comida_Mexicana,price,0.8283044,,,,,,,
food,Comida_Mexicana,food,0.1076597,,,,,,,
flavor,Comida_Mexicana,food,0.781808,,,,,,,
experience,Comida_Mexicana,price,0.93509406,,,,,,,
food,Comida_Mexicana,food,0.93509406,,,,,,,
staff,Comida_Mexicana,service,0.9128417,,,,,,,
years,Comida_Mexicana,price,0.9128417,,,,,,,
portions,Comida_Mexicana,food,0.69672155,,,,,,,
wine,Comida_Mexicana,food,0.24471873,,,,,,,
place,Comida_Mexicana,ambience,0.65168285,,,,,,,
tasting,Comida_Mexicana,food,0.65168285,,,,,,,
food,Comida_Mexicana,food,0.65168285,,,,,,,
lime,Comida_Mexicana,food,0.986902,,,,,,,
margherita,Comida_Mexicana,food,0.986902,,,,,,,
time,Comida_Mexicana,price,0.7884331,,,,,,,
serving,Comida_Mexicana,service,0.9574146,,,,,,,
guacamole,Comida_Mexicana,food,0.9574146,,,,,,,
mango,Comida_Mexicana,Non-Categorised,0.9736954,,,,,,,
juice,Comida_Mexicana,food,0.9736954,,,,,,,
others,Comida_Mexicana,price,0.07799042,,,,,,,
expat,Comida_Mexicana,ambience,-0.001182132,,,,,,,
pico,Comida_Mexicana,food,0.68845797,,,,,,,
service,Comida_Mexicana,service,0.98574173,,,,,,,
food,Comida_Mexicana,food,0.9786078,,,,,,,
bit,Comida_Mexicana,price,-0.002405159,,,,,,,
side,Comida_Mexicana,price,-0.002405159,,,,,,,
location,Comida_Mexicana,price,-0.002405159,,,,,,,
suburbs,Comida_Mexicana,ambience,-0.002405159,,,,,,,
service,Comida_Mexicana,service,0.9007696,,,,,,,
portion,Comida_Mexicana,price,0.15624997,,,,,,,
size,Comida_Mexicana,price,0.15624997,,,,,,,
stars,Comida_Mexicana,price,-0.003295444,,,,,,,
yrs,Comida_Mexicana,food,-0.002268665,,,,,,,
one,Comida_Mexicana,price,-0.25115168,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.25115168,,,,,,,
friends,Comida_Mexicana,service,-0.002711318,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
service,Comida_Mexicana,service,-0.002765022,,,,,,,
food,Comida_Mexicana,food,0.9776441,,,,,,,
service,Comida_Mexicana,service,0.69859076,,,,,,,
food,Comida_Mexicana,food,0.59522635,,,,,,,
stores,Comida_Mexicana,price,-0.005177073,,,,,,,
menu,Comida_Mexicana,food,-0.005177073,,,,,,,
service,Comida_Mexicana,service,-0.002765022,,,,,,,
chef,Comida_Mexicana,food,0.31014076,,,,,,,
dishes,Comida_Mexicana,food,0.31014076,,,,,,,
owner,Comida_Mexicana,price,-0.001919754,,,,,,,
flavors,Comida_Mexicana,food,0.46167925,,,,,,,
ingredients,Comida_Mexicana,food,0.29117832,,,,,,,
food,Comida_Mexicana,food,0.4952288,,,,,,,
service,Comida_Mexicana,service,0.49721047,,,,,,,
visit,Comida_Mexicana,price,-0.002923735,,,,,,,
service,Comida_Mexicana,service,0.4859401,,,,,,,
staff,Comida_Mexicana,service,0.4859401,,,,,,,
Service,Comida_Mexicana,food,0.03113652,,,,,,,
smile,Comida_Mexicana,price,0.03113652,,,,,,,
food,Comida_Mexicana,food,0.42884225,,,,,,,
recommendations,Comida_Mexicana,price,0.42884225,,,,,,,
poppers,Comida_Mexicana,food,-0.006137423,,,,,,,
cheese,Comida_Mexicana,food,-0.006137423,,,,,,,
mood,Comida_Mexicana,price,-0.007302195,,,,,,,
price,Comida_Mexicana,price,0.006279461,,,,,,,
food,Comida_Mexicana,food,0.6947908,,,,,,,
food,Comida_Mexicana,food,0.7883266,,,,,,,
ambience,Comida_Mexicana,ambience,0.7915455,,,,,,,
price,Comida_Mexicana,price,0.17511347,,,,,,,
point,Comida_Mexicana,price,0.17511347,,,,,,,
lot,Comida_Mexicana,price,0.1609458,,,,,,,
dishes,Comida_Mexicana,food,0.1609458,,,,,,,
service,Comida_Mexicana,service,0.36474308,,,,,,,
evening,Comida_Mexicana,price,0.36474308,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.002183341,,,,,,,
quality,Comida_Mexicana,price,-0.002183341,,,,,,,
choice,Comida_Mexicana,price,-0.004753396,,,,,,,
vegetarians,Comida_Mexicana,food,-0.004753396,,,,,,,
Value,Comida_Mexicana,food,-0.002094112,,,,,,,
money,Comida_Mexicana,price,-0.002094112,,,,,,,
freshness,Comida_Mexicana,price,-0.001578614,,,,,,,
part,Comida_Mexicana,price,0.035744727,,,,,,,
margaritas,Comida_Mexicana,food,0.035744727,,,,,,,
family,Comida_Mexicana,price,0.03574472,,,,,,,
Staff,Comida_Mexicana,food,-0.004489936,,,,,,,
turnover,Comida_Mexicana,price,-0.004489936,,,,,,,
quality,Comida_Mexicana,price,0.67740023,,,,,,,
eateries,Comida_Mexicana,food,0.67740023,,,,,,,
ones,Comida_Mexicana,price,0.67740023,,,,,,,
folks,Comida_Mexicana,price,-0.001582004,,,,,,,
eatery,Comida_Mexicana,ambience,0.8305392,,,,,,,
food,Comida_Mexicana,food,0.8305392,,,,,,,
recommendations,Comida_Mexicana,price,-0.003124617,,,,,,,
service,Comida_Mexicana,service,0.7071966,,,,,,,
food,Comida_Mexicana,food,-0.003141604,,,,,,,
family,Comida_Mexicana,price,-0.003141604,,,,,,,
service,Comida_Mexicana,service,0.9853804,,,,,,,
Sopes,Comida_Mexicana,Non-Categorised,-0.00187505,,,,,,,
time,Comida_Mexicana,price,0.14526291,,,,,,,
corn,Comida_Mexicana,price,0.14526291,,,,,,,
base,Comida_Mexicana,price,0.14526291,,,,,,,
Enrollades,Comida_Mexicana,food,0.5650486,,,,,,,
sauce,Comida_Mexicana,food,0.5650486,,,,,,,
restaurant,Comida_Mexicana,ambience,-0.004674211,,,,,,,
Enrollados,Comida_Mexicana,Non-Categorised,-0.002188221,,,,,,,
food,Comida_Mexicana,food,0.43968028,,,,,,,
potion,Comida_Mexicana,food,0.43968028,,,,,,,
concept,Comida_Mexicana,price,0.012365304,,,,,,,
enchiladas,Comida_Mexicana,food,-0.017669551,,,,,,,
places,Comida_Mexicana,price,0.49061614,,,,,,,
milk,Comida_Mexicana,price,-0.003086887,,,,,,,
restaurants,Comida_Mexicana,price,-0.09797942,,,,,,,
balance,Comida_Mexicana,price,0.6851943,,,,,,,
flavours,Comida_Mexicana,food,0.6851943,,,,,,,
food,Comida_Mexicana,food,0.6565778,,,,,,,
quality,Comida_Mexicana,price,0.6565779,,,,,,,
alot,Comida_Mexicana,price,-0.002038933,,,,,,,
food,Comida_Mexicana,food,-0.0017711,,,,,,,
Restaurant,Comida_Mexicana,food,0.48973668,,,,,,,
