feature,place,category,pred,clause_polarity
shrimp,Comida_Mexicana,food,0.9225949,1
tacos,Comida_Mexicana,food,0.9225949,1
meal,Comida_Mexicana,food,0.23814932,0.125
words,Comida_Mexicana,price,0.23814932,0.125
restaurant,Comida_Mexicana,ambience,-0.007556818,0
minute,Comida_Mexicana,price,-0.006138906,0
walk,Comida_Mexicana,service,-0.006138906,0
food,Comida_Mexicana,food,0.97608805,0.5
visit,Comida_Mexicana,price,0.080388695,0
times,Comida_Mexicana,price,0.080388695,0
staff,Comida_Mexicana,service,0.6023296,0.6
food,Comida_Mexicana,food,0.7883266,0.8
treat,Comida_Mexicana,price,0.688167,0.35
vegetables,Comida_Mexicana,food,0.34489575,0.3
beans,Comida_Mexicana,food,-0.002188221,0
notch,Comida_Mexicana,price,0.4988592,0.5
sauces,Comida_Mexicana,food,-0.002541691,0
food,Comida_Mexicana,food,0.97608805,0.5
service,Comida_Mexicana,service,0.79259217,0.8
Staff,Comida_Mexicana,food,0.36621073,0.375
menu,Comida_Mexicana,food,-0.003590196,0
water,Comida_Mexicana,price,-0.009224974,0
glasses,Comida_Mexicana,ambience,-0.009224974,0
food,Comida_Mexicana,food,0.7883266,0.8
Food,Comida_Mexicana,food,-0.001612589,0
chicken,Comida_Mexicana,food,-0.44355968,-0.375
serve,Comida_Mexicana,service,0.69176614,0.7
cosy,Comida_Mexicana,food,-0.004614525,0
restaurant,Comida_Mexicana,ambience,0.7008254,0.7
staff,Comida_Mexicana,service,0.47918037,0.4875
food,Comida_Mexicana,food,0.979199,1
😋,Comida_Mexicana,food,0.979199,1
Food,Comida_Mexicana,food,0.6941788,0.7
Drinks,Comida_Mexicana,food,-0.23421142,-0.25
price,Comida_Mexicana,price,-0.23421142,-0.25
Ambience,Comida_Mexicana,Non-Categorised,-0.15476245,-0.15
food,Comida_Mexicana,food,0.6887002,0.7
mole,Comida_Mexicana,food,0.5902571,0.6
churros,Comida_Mexicana,food,-0.002188221,0
food,Comida_Mexicana,food,0.9993588,1
owner,Comida_Mexicana,price,-0.002156653,0
recommendation,Comida_Mexicana,price,-0.002156653,0
dishes,Comida_Mexicana,food,-0.002156653,0
celebration,Comida_Mexicana,ambience,-0.002283283,0
ambience,Comida_Mexicana,ambience,0.17885077,0.2
service,Comida_Mexicana,service,0.6935057,0.7
family,Comida_Mexicana,price,0.7735765,0.8
meal,Comida_Mexicana,food,0.7735765,0.8
lady,Comida_Mexicana,ambience,0.21297348,0.2
boss,Comida_Mexicana,price,0.21297348,0.2
suggestions,Comida_Mexicana,price,0.21297348,0.2
orders,Comida_Mexicana,price,0.21297348,0.2
portion,Comida_Mexicana,price,-0.002930425,0
price,Comida_Mexicana,price,-0.001767911,0
visit,Comida_Mexicana,price,0.23054427,0.25
food,Comida_Mexicana,food,0.33004457,0.333333333
service,Comida_Mexicana,service,0.79016274,0.8
staff,Comida_Mexicana,service,0.4344543,0.4375
notch,Comida_Mexicana,price,0.42888135,0.5
produce,Comida_Mexicana,price,0.42888135,0.5
dish,Comida_Mexicana,Non-Categorised,0.42888135,0.5
sparkle,Comida_Mexicana,ambience,0.42888135,0.5
food,Comida_Mexicana,food,0.47234073,0.25
places,Comida_Mexicana,price,0.47234073,0.25
place,Comida_Mexicana,ambience,0.78659093,0.4
food,Comida_Mexicana,food,-0.18074045,0.0625
restaurant,Comida_Mexicana,ambience,1.0323523,1
value,Comida_Mexicana,price,1.0323523,1
money,Comida_Mexicana,price,1.0323523,1
cuisine,Comida_Mexicana,food,0.44880697,0.25
time,Comida_Mexicana,price,-0.002903126,0
restaurant,Comida_Mexicana,ambience,0.5933015,0.6
quantity,Comida_Mexicana,price,0.17869371,0.2
ratings,Comida_Mexicana,price,-0.002821021,0
food,Comida_Mexicana,food,0.79143274,0.8
staff,Comida_Mexicana,service,0.055572264,0
suggestions,Comida_Mexicana,price,0.055572264,0
friends,Comida_Mexicana,service,0.055572264,0
stars,Comida_Mexicana,price,-0.002437405,0
end,Comida_Mexicana,price,-0.003885008,0
lunch,Comida_Mexicana,price,0.49463078,0.5
food,Comida_Mexicana,food,0.6862434,0.35
stuff,Comida_Mexicana,price,0.18342279,0.2
Portions,Comida_Mexicana,food,0.17577925,0.125
fare,Comida_Mexicana,price,0.5193025,0.7
food,Comida_Mexicana,food,0.9814211,1
specials,Comida_Mexicana,price,-0.098712794,-0.125
menu,Comida_Mexicana,food,-0.098712794,-0.125
couple,Comida_Mexicana,price,-0.098712794,-0.125
weeks,Comida_Mexicana,price,-0.098712794,-0.125
staff,Comida_Mexicana,service,0.20328665,0.78
members,Comida_Mexicana,service,0.20328665,0.78
restaurants,Comida_Mexicana,price,-0.001077682,0
service,Comida_Mexicana,service,-0.002765022,0
food,Comida_Mexicana,food,0.000928476,0
restaurant,Comida_Mexicana,ambience,-0.026354395,-0.05
door,Comida_Mexicana,price,0.005304225,0
house,Comida_Mexicana,price,0.005304225,0
restuarant,Comida_Mexicana,food,0.38690203,0.35
food,Comida_Mexicana,food,0.38690203,0.35
thing,Comida_Mexicana,price,-0.026354395,-0.05
Mondays,Comida_Mexicana,Non-Categorised,-0.026354395,-0.05
delicacies,Comida_Mexicana,food,0.6053558,0.333333333
restaurant,Comida_Mexicana,ambience,0.6053558,0.333333333
diversity,Comida_Mexicana,price,0.6053558,0.333333333
owner,Comida_Mexicana,price,-0.000816964,0
hospitality,Comida_Mexicana,price,-0.000816964,0
food,Comida_Mexicana,food,0.59522635,0.6
food,Comida_Mexicana,food,0.7883266,0.8
drink,Comida_Mexicana,price,0.78966343,0.78
variations,Comida_Mexicana,price,0.78966343,0.78
chimmies,Comida_Mexicana,food,0.5050392,0.5
service,Comida_Mexicana,service,-0.002831586,0
experience,Comida_Mexicana,price,0.35282716,0.325
food,Comida_Mexicana,food,0.7883266,0.8
crab,Comida_Mexicana,food,-0.003975004,0
nuance,Comida_Mexicana,price,-0.002150267,0
salt,Comida_Mexicana,price,-0.07507449,-0.1
service,Comida_Mexicana,service,-0.002765022,0
amount,Comida_Mexicana,price,-0.07507449,-0.1
chorizo,Comida_Mexicana,food,-0.07507449,-0.1
kick,Comida_Mexicana,price,0.47981834,0.5
spice,Comida_Mexicana,food,0.4798183,0.5
quesadillas,Comida_Mexicana,food,-0.002020985,0
tortilla,Comida_Mexicana,food,-0.001792796,0
texture,Comida_Mexicana,food,-0.001792796,0
wine,Comida_Mexicana,food,-0.01250834,0
food,Comida_Mexicana,food,0.5822583,0.6
bit,Comida_Mexicana,price,-0.008737147,0
staff,Comida_Mexicana,service,0.36621073,0.375
guacamole,Comida_Mexicana,food,0.79262924,0.8
hand,Comida_Mexicana,price,-0.000933059,-0.2
saucy,Comida_Mexicana,food,0.1789943,0.2
sauce,Comida_Mexicana,food,-0.002357401,0
outside,Comida_Mexicana,price,0.011170909,0
burritos,Comida_Mexicana,food,0.011170909,0
Thanks,Comida_Mexicana,food,0.18452036,0.2
cream,Comida_Mexicana,food,0.011170909,0
location,Comida_Mexicana,price,0.8283044,0.425
food,Comida_Mexicana,food,0.1076597,0.5
flavor,Comida_Mexicana,food,0.781808,0.8
experience,Comida_Mexicana,price,0.93509406,0.9
food,Comida_Mexicana,food,0.93509406,0.9
staff,Comida_Mexicana,service,0.9128417,0.75
years,Comida_Mexicana,price,0.9128417,0.75
portions,Comida_Mexicana,food,0.69672155,0.7
wine,Comida_Mexicana,food,0.24471873,0.216666667
place,Comida_Mexicana,ambience,0.65168285,0.4
tasting,Comida_Mexicana,food,0.65168285,0.4
food,Comida_Mexicana,food,0.65168285,0.4
lime,Comida_Mexicana,food,0.986902,1
margherita,Comida_Mexicana,food,0.986902,1
time,Comida_Mexicana,price,0.7884331,0.8
serving,Comida_Mexicana,service,0.9574146,1
guacamole,Comida_Mexicana,food,0.9574146,1
mango,Comida_Mexicana,Non-Categorised,0.9736954,1
juice,Comida_Mexicana,food,0.9736954,1
others,Comida_Mexicana,price,0.07799042,0
expat,Comida_Mexicana,ambience,-0.001182132,0
pico,Comida_Mexicana,food,0.68845797,0.7
service,Comida_Mexicana,service,0.98574173,1
food,Comida_Mexicana,food,0.9786078,0.5
bit,Comida_Mexicana,price,-0.002405159,0
side,Comida_Mexicana,price,-0.002405159,0
location,Comida_Mexicana,price,-0.002405159,0
suburbs,Comida_Mexicana,ambience,-0.002405159,0
service,Comida_Mexicana,service,0.9007696,0.91
portion,Comida_Mexicana,price,0.15624997,0.166666667
size,Comida_Mexicana,price,0.15624997,0.166666667
stars,Comida_Mexicana,price,-0.003295444,0
yrs,Comida_Mexicana,food,-0.002268665,0
one,Comida_Mexicana,price,-0.25115168,-0.25
restaurant,Comida_Mexicana,ambience,-0.25115168,-0.25
friends,Comida_Mexicana,service,-0.002711318,0
food,Comida_Mexicana,food,0.7883266,0.8
service,Comida_Mexicana,service,-0.002765022,0
food,Comida_Mexicana,food,0.9776441,0.5
service,Comida_Mexicana,service,0.69859076,0.7
food,Comida_Mexicana,food,0.59522635,0.6
stores,Comida_Mexicana,price,-0.005177073,-0.133333333
menu,Comida_Mexicana,food,-0.005177073,-0.133333333
service,Comida_Mexicana,service,-0.002765022,0
chef,Comida_Mexicana,food,0.31014076,0.2
dishes,Comida_Mexicana,food,0.31014076,0.2
owner,Comida_Mexicana,price,-0.001919754,0
flavors,Comida_Mexicana,food,0.46167925,0.5
ingredients,Comida_Mexicana,food,0.29117832,0.3
food,Comida_Mexicana,food,0.4952288,0.5
service,Comida_Mexicana,service,0.49721047,0.5
visit,Comida_Mexicana,price,-0.002923735,0
service,Comida_Mexicana,service,0.4859401,0.4875
staff,Comida_Mexicana,service,0.4859401,0.4875
Service,Comida_Mexicana,food,0.03113652,0.3
smile,Comida_Mexicana,price,0.03113652,0.3
food,Comida_Mexicana,food,0.42884225,0.5
recommendations,Comida_Mexicana,price,0.42884225,0.5
poppers,Comida_Mexicana,food,-0.006137423,0
cheese,Comida_Mexicana,food,-0.006137423,0
mood,Comida_Mexicana,price,-0.007302195,0
price,Comida_Mexicana,price,0.006279461,0
food,Comida_Mexicana,food,0.6947908,0.7
food,Comida_Mexicana,food,0.7883266,0.8
ambience,Comida_Mexicana,ambience,0.7915455,0.8
price,Comida_Mexicana,price,0.17511347,0.166666667
point,Comida_Mexicana,price,0.17511347,0.166666667
lot,Comida_Mexicana,price,0.1609458,0.136363636
dishes,Comida_Mexicana,food,0.1609458,0.136363636
service,Comida_Mexicana,service,0.36474308,0.333333333
evening,Comida_Mexicana,price,0.36474308,0.333333333
restaurant,Comida_Mexicana,ambience,-0.002183341,0
quality,Comida_Mexicana,price,-0.002183341,0
choice,Comida_Mexicana,price,-0.004753396,-0.13
vegetarians,Comida_Mexicana,food,-0.004753396,-0.13
Value,Comida_Mexicana,food,-0.002094112,0
money,Comida_Mexicana,price,-0.002094112,0
freshness,Comida_Mexicana,price,-0.001578614,0
part,Comida_Mexicana,price,0.035744727,0
margaritas,Comida_Mexicana,food,0.035744727,0
family,Comida_Mexicana,price,0.03574472,0
Staff,Comida_Mexicana,food,-0.004489936,0
turnover,Comida_Mexicana,price,-0.004489936,0
quality,Comida_Mexicana,price,0.67740023,0.65
eateries,Comida_Mexicana,food,0.67740023,0.65
ones,Comida_Mexicana,price,0.67740023,0.65
folks,Comida_Mexicana,price,-0.001582004,0
eatery,Comida_Mexicana,ambience,0.8305392,0.45
food,Comida_Mexicana,food,0.8305392,0.45
recommendations,Comida_Mexicana,price,-0.003124617,0
service,Comida_Mexicana,service,0.7071966,0.7
food,Comida_Mexicana,food,-0.003141604,0
family,Comida_Mexicana,price,-0.003141604,0
service,Comida_Mexicana,service,0.9853804,1
Sopes,Comida_Mexicana,Non-Categorised,-0.00187505,0
time,Comida_Mexicana,price,0.14526291,0.016666667
corn,Comida_Mexicana,price,0.14526291,0.016666667
base,Comida_Mexicana,price,0.14526291,0.016666667
Enrollades,Comida_Mexicana,food,0.5650486,0.6
sauce,Comida_Mexicana,food,0.5650486,0.6
restaurant,Comida_Mexicana,ambience,-0.004674211,0
Enrollados,Comida_Mexicana,Non-Categorised,-0.002188221,0
food,Comida_Mexicana,food,0.43968028,0.488888889
potion,Comida_Mexicana,food,0.43968028,0.488888889
concept,Comida_Mexicana,price,0.012365304,0
enchiladas,Comida_Mexicana,food,-0.017669551,0
places,Comida_Mexicana,price,0.49061614,0.25
milk,Comida_Mexicana,price,-0.003086887,0
restaurants,Comida_Mexicana,price,-0.09797942,-0.0625
balance,Comida_Mexicana,price,0.6851943,0.7
flavours,Comida_Mexicana,food,0.6851943,0.7
food,Comida_Mexicana,food,0.6565778,0.7
quality,Comida_Mexicana,price,0.6565779,0.7
alot,Comida_Mexicana,price,-0.002038933,0
food,Comida_Mexicana,food,-0.0017711,0
Restaurant,Comida_Mexicana,food,0.48973668,0.5
vibe,Comida_Mexicana,ambience,0.48973668,0.5
end,Comida_Mexicana,price,-0.003931239,0
cheese,Comida_Mexicana,food,0.01989273,0
fondue,Comida_Mexicana,food,0.01989273,0
standard,Comida_Mexicana,price,0.16202937,0.15
price,Comida_Mexicana,price,0.16202937,0.15
staff,Comida_Mexicana,service,0.37172332,0.375
food,Comida_Mexicana,food,0.9824078,1
food,Comida_Mexicana,food,0.9856354,0.5
price,Comida_Mexicana,price,0.18643413,0.2
mum,Comida_Mexicana,service,0.33383432,0.35
birthday,Comida_Mexicana,price,0.33383432,0.35
evening,Comida_Mexicana,price,0.40665323,0.4
food,Comida_Mexicana,food,0.7883266,0.8
service,Comida_Mexicana,service,0.3959703,0.4
team,Comida_Mexicana,service,0.001452252,0
food,Comida_Mexicana,food,0.6947908,0.7
set,Comida_Mexicana,price,0.38105837,0.4
menu,Comida_Mexicana,food,0.38105837,0.4
atmosphere,Comida_Mexicana,ambience,-0.00206358,0
food,Comida_Mexicana,food,0.65563565,0.642857143
Tiramisu,Comida_Mexicana,Non-Categorised,-0.004009984,0
service,Comida_Mexicana,service,-0.002765022,0
food,Comida_Mexicana,food,-0.002811149,0
food,Comida_Mexicana,food,0.2127181,0.1
lover,Comida_Mexicana,price,-0.000175022,0
enchilada,Comida_Mexicana,food,-0.00336764,0
taste,Comida_Mexicana,price,0.21271811,0.1
food,Comida_Mexicana,food,0.5443094,0.413333333
recommendations,Comida_Mexicana,price,0.5443094,0.413333333
service,Comida_Mexicana,service,0.5443094,0.413333333
crew,Comida_Mexicana,service,0.5443094,0.413333333
menu,Comida_Mexicana,food,0.005042352,0
names,Comida_Mexicana,price,0.005042352,0
food,Comida_Mexicana,food,0.903603,0.91
Staff,Comida_Mexicana,food,-0.003604516,0
menu,Comida_Mexicana,food,-0.003604516,0
Taste,Comida_Mexicana,food,0.9114412,0.91
supplier,Comida_Mexicana,price,-0.58739185,-0.6
service,Comida_Mexicana,service,-0.002765022,0
quantity,Comida_Mexicana,price,-0.002273962,0
food,Comida_Mexicana,food,0.2897394,0.3
ambience,Comida_Mexicana,ambience,0.49159345,0.5
Spoilt,Comida_Mexicana,food,-0.000877343,0
choices,Comida_Mexicana,food,-0.000877343,0
lady,Comida_Mexicana,ambience,0.002310939,0
boss,Comida_Mexicana,price,0.002310939,0
suggestion,Comida_Mexicana,price,0.002310939,0
order,Comida_Mexicana,price,0.002310939,0
service,Comida_Mexicana,service,-0.002765022,0
food,Comida_Mexicana,food,0.9825219,0.5
restaurant,Comida_Mexicana,ambience,-0.012473099,0
chicken,Comida_Mexicana,food,-0.087057225,0.05
fajita,Comida_Mexicana,food,-0.087057225,0.05
portion,Comida_Mexicana,price,0.09392127,0
food,Comida_Mexicana,food,-0.00296066,0
food,Comida_Mexicana,food,0.52017075,0.333333333
bit,Comida_Mexicana,price,-0.00639794,0
border,Comida_Mexicana,price,-0.002429716,0
meal,Comida_Mexicana,food,0.96919703,0.5
atmosphere,Comida_Mexicana,ambience,0.37414923,0.375
food,Comida_Mexicana,food,0.78404033,0.4
hospitality,Comida_Mexicana,price,0.24750957,0.333333333
tables,Comida_Mexicana,ambience,0.24750957,0.333333333
restaurant,Comida_Mexicana,ambience,0.24750957,0.333333333
menu,Comida_Mexicana,food,0.7817584,0.4
